AHI #,Project ID,Project Name,Owner,Developer,Address,Zip Code,TCAD ID,Council District,Kirwan Opportunity Index,Total Units,Total Affordable Units,Distance to High Freq. Transit,Unit Type,Housing Type,Status,Affordability Start Year,Affordability Expiration Year ,Affordability Period,Date Fee in Lieu Received,Fee in Lieu Status,Required Amount of Fee in Lieu,Units <= 30% MFI,Units <= 40% MFI,Units <= 50% MFI,Units <= 60% MFI,Units <= 65% MFI,Units <= 80% MFI,Market Rate Units,Funding,DDB,ERC,RNY,MDA,NBG,PUDDA,PUDDB,SMART,TOD,UNO,VMU,Location
55,3313,1002 Navasota,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1002 Navasota,78702,193005,1,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2001,2021,20,,None,,0,0,0,0,0,1,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"1002 Navasota
"
61,3328,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2011,2021,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3329,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2011,2021,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3330,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3331,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3332,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3333,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3334,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3335,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3336,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3337,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3338,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3339,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3340,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3341,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3342,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3343,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3344,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3345,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3346,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3347,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3348,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3349,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3350,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3351,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3352,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3353,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3354,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3355,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,1/4 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3356,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3357,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3358,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3359,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3360,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3361,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3362,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3363,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3364,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3365,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3366,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3367,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3368,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3369,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3370,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3371,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3372,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3373,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3374,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3375,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2014,2024,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
61,3376,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78724,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2022,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
63,3378,AHFC - SF,Austin Housing Finance Corporation,Anderson Community Development Corporation,Undisclosed,78702,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
79,3398,Frameworks Community Development Corporation - SF,Undisclosed,Frameworks Community Development Corporation,Undisclosed,78617,,2,Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2011,2047,36,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,No,No,No,No,"Undisclosed
"
80,3399,Frameworks Community Development Corporation - SF,Undisclosed,Frameworks Community Development Corporation,Undisclosed,78617,,2,Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2010,2040,30,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,No,No,No,No,"Undisclosed
"
81,3400,Frameworks Community Development Corporation - SF,Undisclosed,Frameworks Community Development Corporation,Undisclosed,78754,,1,Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2011,2047,36,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,No,No,No,No,"Undisclosed
"
82,3401,Frameworks Community Development Corporation - SF,Undisclosed,Frameworks Community Development Corporation,Undisclosed,78617,,2,Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2042,30,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,No,No,No,No,"Undisclosed
"
83,3402,Westgate Grove (aka Westgate I Subdivision),"Westgate Momark, LLC",HomeBase Texas,Undisclosed,78745,575212,5,High,50,50,>1/2 Mile,Single Family,Ownership,Project Complete,,,99,,None,,0,0,0,0,0,50,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
84,3403,"Westgate Grove, Phase II (aka Westgate II Subdivision)","Westgate Momark, LLC",HomeBase Texas,Undisclosed,78745,,5,High,88,88,>1/2 Mile,Single Family,Ownership,Project Certified / Loan Executed,,,1,,None,,0,0,0,0,0,88,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
87,3406,Guadalupe Neighborhood Development Corporation - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,,1,Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2013,2112,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
88,3407,Guadalupe Neighborhood Development Corporation - SF,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,,3,Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2012,2111,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
89,3408,Guadalupe-Saldana Subdivision,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,835266,3,Low,35,35,1/4 Mile,Single Family,Ownership,Project Certified / Loan Executed,2009,2110,101,,None,,0,0,35,0,0,0,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
90,3409,Meadow Lake Subdivision,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,,2,Low,60,60,1/2 Mile,Single Family,Ownership,Project Certified / Loan Executed,,,5,,None,,0,0,0,0,0,60,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3410,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2010,2020,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3411,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3412,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3413,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3414,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2010,2020,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3415,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3416,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2010,2020,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3417,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2010,2020,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3418,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3419,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3420,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,6,6,1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,6,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3421,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2010,2020,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3422,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3423,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3424,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2011,2021,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3425,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3426,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3427,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3428,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2010,2020,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3429,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2010,2020,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3430,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3431,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2011,2021,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3432,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3433,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2011,2021,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3434,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3435,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2013,2023,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3436,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3437,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3438,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
91,3439,Devonshire Village,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78723,,1,Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2009,2019,10,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,"Undisclosed
"
