PRIMARY_KEY,REP_DATE,REP_TIME,SEX,AGE_AT_OFFENSE,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
20153261647,11/22/15 00:00,2215,M,31,BLACK,800 E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116310,10068334,GEORGE,3
20153261698,11/23/15 00:00,204,M,30,HISPANIC OR LATINO,S CONGRESS AVE / E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103555,10043201,FRANK,2
20153261732,11/22/15 00:00,2309,M,43,HISPANIC OR LATINO,12800 LAMPLIGHT VILLAGE AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128403,10126551,ADAM PD,7
20153261761,11/22/15 00:00,2331,M,30,HISPANIC OR LATINO,E RIVERSIDE DR / S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120913,10058556,HENR,3
20153261770,11/22/15 00:00,2337,M,16,HISPANIC OR LATINO,6400 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127557,10055333,HENR,3
20153270006,11/23/15 00:00,6,M,26,HISPANIC OR LATINO,8700 MANCHACA RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3091450,10040037,FRANK,5
20153270017,11/23/15 00:00,21,M,25,HISPANIC OR LATINO,MANOR RD / SUSQUEHANNA LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3138472,10087699,IDA,1
20153270070,11/23/15 00:00,125,M,19,HISPANIC OR LATINO,1600 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118213,10062790,HENR,9
20153270082,11/23/15 00:00,308,M,26,HISPANIC OR LATINO,10000 N LAMAR BLVD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128495,10107901,EDWARD,4
20153270096,11/23/15 00:00,217,M,25,HISPANIC OR LATINO,S CONGRESS AVE / E BEN WHITE BLVD SVRD EB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107952,10054022,DAVID,3
20153270104,11/23/15 00:00,432,F,26,WHITE,300 BLOCK E 5TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115046,10070229,GEORGE,9
20153270326,11/23/15 00:00,745,M,32,HISPANIC OR LATINO,4000 S US 183 HWY NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133232,10043879,HENR,2
20153270894,11/23/15 00:00,1406,M,25,HISPANIC OR LATINO,N IH 35 SVRD SB / E ANDERSON LN SVRD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127002,10097039,IDA,4
20153271173,11/23/15 00:00,1715,F,30,BLACK,10500 N MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3116156,10116540,ADAM PD,7
20153271521,11/23/15 00:00,2041,M,19,HISPANIC OR LATINO,9800 PARKFIELD DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125922,10108996,EDWARD,4
20153271537,11/23/15 00:00,2116,M,25,HISPANIC OR LATINO,RUTLAND DR / PARKFIELD DR,NO = 2,,,,,3125216,10107819,EDWARD,4
20153271545,11/23/15 00:00,2143,M,21,HISPANIC OR LATINO,1800 NUECES ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113710,10075605,BAKER,9
20153271574,11/23/15 00:00,2117,M,28,HISPANIC OR LATINO,6800 STONLEIGH PL,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109207,10039614,FRANK,2
20153271582,11/23/15 00:00,2121,M,39,HISPANIC OR LATINO,1600 BLOCK E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106495,10042225,FRANK,2
20153271604,11/23/15 00:00,2133,M,47,HISPANIC OR LATINO,CAMERON RD / CORONADO HILLS DR,NO = 2,,,,,3130323,10093311,IDA,1
20153271604,11/23/15 00:00,2133,M,44,HISPANIC OR LATINO,CAMERON RD / CORONADO HILLS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130323,10093311,IDA,1
20153271610,11/23/15 00:00,2246,M,41,BLACK,11100 RESEARCH BLVD SB,YES = 1,OTHER,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112280,10120806,ADAM PD,10
20153271639,11/24/15 00:00,40,M,49,BLACK,1200 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116796,10062967,HENR,9
20153271656,11/23/15 00:00,2204,M,26,HISPANIC OR LATINO,500 BLOCK W 34TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115318,10082418,BAKER,9
20153271661,11/23/15 00:00,2206,M,23,WHITE,10800 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3099118,10025405,FRANK,5
20153271666,11/24/15 00:00,7,F,23,HISPANIC OR LATINO,3700 GREENWAY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119103,10081108,BAKER,9
20153271666,11/24/15 00:00,7,M,22,HISPANIC OR LATINO,3700 GREENWAY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119103,10081108,BAKER,9
20153271680,11/23/15 00:00,2348,M,24,HISPANIC OR LATINO,9500 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128023,10106165,EDWARD,4
20153271701,11/24/15 00:00,224,M,24,HISPANIC OR LATINO,2000 KIRKSEY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122736,10057524,HENR,3
20153271701,11/24/15 00:00,224,F,25,BLACK,2000 KIRKSEY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122736,10057524,HENR,3
20153271719,11/23/15 00:00,2316,M,26,BLACK,1600 BURTON DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119315,10060026,HENR,3
20153271768,11/23/15 00:00,2331,F,46,BLACK,600 E 53RD ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122091,10088352,IDA,4
20153280027,11/24/15 00:00,28,M,57,WHITE,N IH 35 SVRD NB / E ANDERSON LN SVRD EB,NO = 2,,,,,3127351,10096812,IDA,4
20153280061,11/24/15 00:00,223,M,32,WHITE,700 BLOCK S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111515,10066277,OOC,9
20153280066,11/24/15 00:00,137,M,20,HISPANIC OR LATINO,1100 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116622,10063197,HENR,9
20153280107,11/24/15 00:00,222,M,35,HISPANIC OR LATINO,E 5TH ST / NECHES ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115662,10069976,GEORGE,9
20153280118,11/24/15 00:00,158,F,59,WHITE,3431 W WILLIAM CANNON DR,NO = 2,,,,,3087203,10050192,FRANK,5
20153280139,11/24/15 00:00,430,F,27,HISPANIC OR LATINO,1900 E RIVERSIDE DR,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3119060,10061847,HENR,3
20153280193,11/24/15 00:00,410,M,34,WHITE,13641 N IH 35 SVRD NB,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3135611,10127970,EDWARD,7
20153280194,11/24/15 00:00,828,M,35,BLACK,S IH 35 SVRD NB / E STASSNEY LN,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108318,10045196,FRANK,2
20153280200,11/23/15 00:00,427,M,34,BLACK,6707 CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129252,10090848,IDA,1
20153280201,11/24/15 00:00,429,F,18,WHITE,3500 N MOPAC EXPY NB,NO = 2,,,,,3109412,10085602,BAKER,7
20153280540,11/24/15 00:00,931,M,25,HISPANIC OR LATINO,2500 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120704,10059020,HENR,3
20153280711,11/24/15 00:00,1103,M,59,WHITE,9000 BLOCK RESEARCH BLVD NB,NO = 2,,,,,3120400,10108179,ADAM PD,7
20153280713,11/24/15 00:00,1528,M,36,WHITE,E 7TH ST / CHICON ST,YES = 1,VIOLATION OF PENAL CODE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3120890,10068910,CHARLIE,3
20153280861,11/25/15 00:00,746,M,24,BLACK,1300 E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3114385,10058587,HENR,9
20153280861,11/25/15 00:00,746,F,20,WHITE,1300 E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114385,10058587,HENR,9
20153280887,11/24/15 00:00,1249,F,29,WHITE,8200 BURNET RD,NO = 2,,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117706,10104795,CHARLIE,7
20153280907,11/24/15 00:00,1344,F,29,WHITE,800 EBERHART LN,NO = 2,,,,,3100790,10046262,FRANK,2
20153280937,11/24/15 00:00,1400,M,28,HISPANIC OR LATINO,90 BLOCK N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116053,10067868,GEORGE,9
20153281349,11/24/15 00:00,1717,F,27,HISPANIC OR LATINO,8100 MANCHACA RD,NO = 2,,,,,3092834,10042413,FRANK,5
20153281536,11/24/15 00:00,2003,M,18,WHITE,9400 TEXAS OAKS DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3092439,10036385,FRANK,5
20153281536,11/24/15 00:00,2003,M,18,HISPANIC OR LATINO,9400 TEXAS OAKS DR,YES = 1,CALL FOR SERVICE,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3092439,10036385,FRANK,5
20153281587,11/24/15 00:00,1902,M,31,BLACK,11500 RESEARCH BLVD SB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112176,10122800,ADAM PD,10
20153281630,11/24/15 00:00,2225,M,43,HISPANIC OR LATINO,E 4TH ST / SPRINGDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126802,10065562,CHARLIE,3
20153281844,11/24/15 00:00,2239,M,44,HISPANIC OR LATINO,5900 BLOCK HAMMERMILL RUN,NO = 2,,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113062,10042473,FRANK,2
20153281854,11/24/15 00:00,2140,F,35,BLACK,907 E ST JOHNS AVE,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126837,10094024,IDA,4
20153281854,11/24/15 00:00,2140,M,32,HISPANIC OR LATINO,907 E ST JOHNS AVE,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126837,10094024,IDA,4
20153281878,11/24/15 00:00,2153,F,31,WHITE,800 S MOPAC EXPY SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102259,10070137,DAVID,8
20153281880,11/25/15 00:00,40,F,35,WHITE,10200 RESEARCH BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112014,10116666,ADAM PD,10
20153281880,11/25/15 00:00,40,F,30,WHITE,10200 RESEARCH BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112014,10116666,ADAM PD,10
20153281937,11/24/15 00:00,2221,M,32,HISPANIC OR LATINO,9433 PARKFIELD DR,NO = 2,,,,,3125277,10107519,EDWARD,4
20153281942,11/24/15 00:00,2224,M,47,BLACK,6900 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125494,10093900,IDA,4
20153281942,11/24/15 00:00,2224,F,35,BLACK,6900 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125494,10093900,IDA,4
20153281983,11/25/15 00:00,50,M,53,WHITE,4404 E OLTORF ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119889,10055969,HENR,3
20153282025,11/25/15 00:00,144,M,22,BLACK,40 N IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116229,10066203,GEORGE,9
20153282026,11/24/15 00:00,2317,F,30,WHITE,500 BLOCK CAMPBELL ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107373,10073241,BAKER,9
20153282034,11/24/15 00:00,2327,M,25,HISPANIC OR LATINO,9412 PARKFIELD DR,NO = 2,,,,,3125057,10107347,EDWARD,4
20153290082,11/25/15 00:00,1403,M,23,HISPANIC OR LATINO,1100 E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117367,10068063,GEORGE,3
20153290104,11/25/15 00:00,142,M,34,HAWAIIAN/PACIFIC ISLANDER,5100 E 7TH ST,NO = 2,,,,,3128908,10065783,CHARLIE,3
20153290113,11/25/15 00:00,152,M,30,HISPANIC OR LATINO,ANDERSON MILL RD / N FM 620 RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3086582,10138285,ADAM PD,6
20153290114,11/25/15 00:00,528,F,39,WHITE,720 BRAZOS ST,YES = 1,,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3114822,10071192,GEORGE,9
20153290132,11/25/15 00:00,214,M,45,BLACK,9807 N FM 620 RD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3083071,10131647,ADAM PD,6
20153290141,11/25/15 00:00,221,F,24,HISPANIC OR LATINO,3400 OAKMONT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110130,10085068,BAKER,10
20153290149,11/25/15 00:00,605,M,32,HISPANIC OR LATINO,6319 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125701,10091845,IDA,4
20153290172,11/25/15 00:00,252,M,35,HISPANIC OR LATINO,800 BLOCK E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105816,10042612,FRANK,2
20153290184,11/25/15 00:00,406,F,14,HISPANIC OR LATINO,W ANDERSON LN / NORTHCROSS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115839,10103617,IDA,7
20153290184,11/25/15 00:00,406,F,14,BLACK,W ANDERSON LN / NORTHCROSS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115839,10103617,IDA,7
20153290191,11/25/15 00:00,346,M,22,BLACK,11300 BLOCK RESEARCH BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112386,10122286,ADAM PD,6
20153290382,11/25/15 00:00,800,M,37,WHITE,N IH 35 SVRD SB / E CESAR CHAVEZ ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116276,10068312,GEORGE,9
20153290709,11/25/15 00:00,1213,M,39,WHITE,3400 LAKE AUSTIN BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102049,10078124,BAKER,10
20153290885,11/25/15 00:00,1453,M,25,BLACK,600 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105393,10042916,FRANK,2
20153291245,11/25/15 00:00,1852,M,37,WHITE,5900 E RIVERSIDE DR,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125826,10056146,HENR,3
20153291628,11/25/15 00:00,2333,M,65,HISPANIC OR LATINO,3337 E MARTIN LUTHER KING JR BLVD,NO = 2,,,,,3127393,10076479,CHARLIE,1
20153291664,11/25/15 00:00,2258,M,20,HISPANIC OR LATINO,200 BLOCK W LOLA DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125785,10099907,EDWARD,4
20153291684,11/25/15 00:00,2237,M,39,WHITE,1300 BLOCK W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108908,10072717,BAKER,9
20153291692,11/25/15 00:00,2242,M,26,HISPANIC OR LATINO,6800 BRUSH COUNTRY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3083121,10053188,DAVID,8
20153291692,11/25/15 00:00,2242,F,23,WHITE,6800 BRUSH COUNTRY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3083121,10053188,DAVID,8
20153291718,11/26/15 00:00,31,M,44,WHITE,1800 E 51ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128382,10083673,IDA,4
20153300003,11/26/15 00:00,2208,M,32,BLACK,11000 N IH 35 NB,NO = 2,,,,,3133869,10109800,EDWARD,1
20153300072,11/26/15 00:00,115,M,46,WHITE,600 BLOCK WEST LYNN ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108164,10073441,BAKER,9
20153300101,11/26/15 00:00,122,M,15,HISPANIC OR LATINO,N LAMAR BLVD / W RUNDBERG LN,NO = 2,,,,,3127942,10105661,EDWARD,4
20153300121,11/26/15 00:00,139,M,29,BLACK,2800 S IH 35 SB,NO = 2,,,,,3114108,10056331,DAVID,9
20153300121,11/26/15 00:00,139,M,28,BLACK,2800 S IH 35 SB,NO = 2,,,,,3114108,10056331,DAVID,9
20153300136,11/26/15 00:00,154,M,62,WHITE,800 BLOCK E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105816,10042612,FRANK,2
20153300210,11/26/15 00:00,436,M,22,WHITE,1700 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118583,10062223,IDA,3
20153300214,11/26/15 00:00,713,F,21,HISPANIC OR LATINO,N LAMAR BLVD / DENSON DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119861,10093551,IDA,7
20153300214,11/26/15 00:00,713,F,22,HISPANIC OR LATINO,N LAMAR BLVD / DENSON DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119861,10093551,IDA,7
20153301309,11/26/15 00:00,2318,M,58,WHITE,2800 BLOCK N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112512,10080207,BAKER,9
20153310011,11/27/15 00:00,7,F,31,WHITE,2524 WALLINGWOOD DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101800,10069336,DAVID,8
20153310016,11/27/15 00:00,9,F,26,WHITE,1O BLOCK S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112607,10068385,DAVID,9
